loan_amnt,term,int_rate,annual_inc,dti,home_ownership,grade
15000.0, 36 months,5.32,44000.0,15.34,MORTGAGE,A
14000.0, 36 months,10.78,135000.0,11.98,RENT,B
24000.0, 60 months,13.44,80000.0,19.13,MORTGAGE,C
10000.0, 36 months,11.48,58000.0,12.77,MORTGAGE,B
5450.0, 36 months,6.0,85000.0,20.92,RENT,C
35000.0, 36 months,14.48,100000.0,33.9,RENT,C
12000.0, 60 months,13.44,54000.0,6.07,MORTGAGE,C
19000.0, 36 months,11.99,38000.0,23.78,RENT,C
3000.0, 36 months,10.78,90000.0,23.72,MORTGAGE,B
30000.0, 36 months,13.99,95000.0,18.97,MORTGAGE,C
7000.0, 36 months,10.78,55000.0,23.19,MORTGAGE,B
10000.0, 36 months,6.89,33000.0,8.11,MORTGAGE,A
28000.0, 36 months,5.32,450000.0,14.79,MORTGAGE,A
9075.0, 36 months,18.49,40000.0,37.02,MORTGAGE,D
16000.0, 60 months,7.91,65000.0,9.12,OWN,A
8800.0, 36 months,18.2,60507.0,18.39,MORTGAGE,E
3500.0, 36 months,7.49,32000.0,29.95,RENT,A
22000.0, 60 months,10.64,114000.0,21.43,MORTGAGE,B
15000.0, 36 months,6.99,100000.0,22.01,MORTGAGE,A
19050.0, 36 months,14.48,55000.0,38.12,OWN,C
5000.0, 36 months,16.55,53000.0,11.93,RENT,D
12000.0, 36 months,13.44,75000.0,15.09,RENT,C
8000.0, 36 months,12.88,40000.0,19.95,MORTGAGE,C
14000.0, 60 months,13.99,38000.0,11.72,OWN,C
10000.0, 36 months,13.67,60000.0,26.64,MORTGAGE,C
10000.0, 36 months,7.89,109000.0,13.57,MORTGAGE,A
24000.0, 60 months,18.49,165000.0,13.05,RENT,D
7575.0, 36 months,13.99,16500.0,39.27,RENT,C
24000.0, 36 months,10.78,125000.0,23.39,MORTGAGE,B
12000.0, 60 months,13.18,150000.0,6.46,MORTGAGE,C
5000.0, 36 months,9.8,60250.0,1.41,RENT,B
11200.0, 36 months,5.32,60000.0,11.02,MORTGAGE,A
10000.0, 36 months,11.99,40000.0,9.12,RENT,C
35000.0, 60 months,11.99,105000.0,27.53,MORTGAGE,C
13000.0, 36 months,7.49,65000.0,25.54,MORTGAGE,A
20475.0, 60 months,20.5,60000.0,20.66,OWN,E
10400.0, 60 months,12.88,52000.0,8.7,RENT,C
22400.0, 60 months,14.85,96000.0,20.45,RENT,C
35000.0, 36 months,13.99,89000.0,15.01,MORTGAGE,C
16000.0, 60 months,13.99,80000.0,11.57,RENT,C
10000.0, 36 months,7.49,33000.0,28.69,RENT,A
30000.0, 36 months,10.64,70000.0,15.11,RENT,B
9600.0, 36 months,6.49,64567.05,10.48,RENT,A
7000.0, 36 months,12.88,80000.0,33.62,MORTGAGE,C
2000.0, 36 months,11.22,40000.0,31.73,OWN,B
9375.0, 36 months,17.57,38536.0,16.13,RENT,D
9000.0, 36 months,7.49,46344.0,22.73,RENT,A
12000.0, 36 months,12.88,160000.0,18.95,MORTGAGE,C
15000.0, 36 months,12.88,75000.0,15.7,MORTGAGE,C
9900.0, 36 months,7.26,89000.0,13.94,RENT,A
10000.0, 36 months,9.8,98000.0,14.71,MORTGAGE,B
31500.0, 36 months,10.78,145000.0,29.82,MORTGAGE,B
20000.0, 36 months,5.32,187000.0,14.68,MORTGAGE,A
18225.0, 36 months,15.41,50000.0,34.04,MORTGAGE,D
12000.0, 36 months,10.78,29500.0,16.27,RENT,B
15000.0, 36 months,11.48,50000.0,13.66,RENT,B
4000.0, 36 months,6.24,65000.0,19.26,MORTGAGE,A
15000.0, 36 months,9.17,80000.0,9.3,MORTGAGE,B
9000.0, 36 months,13.99,28000.0,24.52,RENT,C
24000.0, 36 months,6.89,140000.0,8.37,MORTGAGE,A
10000.0, 36 months,18.49,77000.0,10.88,RENT,D
6025.0, 36 months,10.78,62000.0,9.39,MORTGAGE,B
28000.0, 60 months,22.45,98000.0,19.88,RENT,F
5000.0, 36 months,6.49,55000.0,29.15,OWN,A
5000.0, 36 months,8.49,29000.0,6.46,MORTGAGE,B
28000.0, 60 months,10.78,116000.0,26.83,MORTGAGE,B
20000.0, 36 months,11.48,63000.0,33.03,OWN,B
25000.0, 36 months,6.89,102000.0,1.0,MORTGAGE,A
19500.0, 36 months,14.85,46800.0,20.64,MORTGAGE,C
12000.0, 36 months,6.49,223000.0,7.22,OWN,A
5000.0, 36 months,11.48,43498.0,26.2,OWN,B
7500.0, 36 months,17.97,15000.0,37.2,OWN,D
33600.0, 60 months,14.48,135000.0,22.94,RENT,C
17600.0, 36 months,14.85,96000.0,16.45,MORTGAGE,C
9450.0, 36 months,18.2,37000.0,17.74,MORTGAGE,E
5925.0, 36 months,8.49,47000.0,17.9,OWN,B
15000.0, 60 months,26.06,41000.0,13.57,MORTGAGE,F
35000.0, 60 months,9.76,300000.0,9.11,MORTGAGE,B
21600.0, 60 months,7.89,75000.0,10.98,MORTGAGE,A
21000.0, 36 months,16.55,103000.0,16.3,RENT,D
25000.0, 36 months,5.32,99000.0,8.29,RENT,A
6425.0, 36 months,15.77,41000.0,2.87,RENT,D
4875.0, 36 months,9.17,70000.0,26.01,MORTGAGE,B
3000.0, 36 months,7.49,45000.0,21.63,RENT,A
7000.0, 36 months,13.67,57000.0,14.55,RENT,C
12000.0, 36 months,9.8,105600.0,14.56,OWN,B
5300.0, 36 months,10.78,55000.0,23.01,RENT,B
12000.0, 36 months,7.26,72500.0,11.89,RENT,A
28000.0, 36 months,7.26,400000.0,14.35,MORTGAGE,A
30000.0, 36 months,6.99,75000.0,18.91,RENT,A
30000.0, 60 months,9.17,80000.0,24.84,MORTGAGE,B
9000.0, 36 months,12.59,52000.0,27.6,RENT,C
6000.0, 36 months,14.85,80000.0,6.78,RENT,C
16000.0, 36 months,10.78,91000.0,32.18,RENT,B
20000.0, 36 months,11.48,79000.0,8.39,OWN,B
12000.0, 36 months,5.32,100000.0,19.33,MORTGAGE,A
6000.0, 36 months,6.99,77000.0,8.95,OWN,A
14000.0, 36 months,8.49,101000.0,17.45,MORTGAGE,B
18000.0, 60 months,13.44,57000.0,18.4,RENT,C
16000.0, 60 months,11.48,65000.0,21.16,RENT,B
7700.0, 36 months,14.85,24000.0,27.5,RENT,C
11650.0, 60 months,20.5,48500.0,24.65,MORTGAGE,E
20000.0, 36 months,10.78,75000.0,24.89,RENT,B
11200.0, 36 months,10.78,60000.0,9.14,MORTGAGE,B
14000.0, 36 months,8.38,32000.0,32.26,OWN,B
16000.0, 60 months,13.99,53000.0,31.45,OWN,C
28000.0, 36 months,5.32,90000.0,14.96,MORTGAGE,A
25000.0, 36 months,6.99,90000.0,17.03,MORTGAGE,A
12000.0, 36 months,9.17,101800.0,15.44,RENT,B
19200.0, 36 months,5.32,75000.0,3.05,MORTGAGE,A
12000.0, 60 months,17.97,58000.0,29.46,RENT,D
3500.0, 36 months,8.38,168000.0,16.41,MORTGAGE,B
15000.0, 36 months,7.49,76000.0,9.33,MORTGAGE,A
35000.0, 36 months,14.85,100000.0,11.27,RENT,C
2500.0, 36 months,11.99,50400.0,12.48,MORTGAGE,C
14400.0, 36 months,7.91,70000.0,18.7,MORTGAGE,A
5000.0, 36 months,10.64,80000.0,35.7,MORTGAGE,B
14000.0, 36 months,6.99,100200.0,19.34,MORTGAGE,A
28000.0, 36 months,5.32,135000.0,8.56,MORTGAGE,A
6400.0, 36 months,15.77,51716.0,13.0,RENT,D
24000.0, 36 months,6.99,90000.0,24.48,MORTGAGE,A
18000.0, 36 months,8.49,55000.0,27.17,RENT,B
30000.0, 36 months,7.26,94000.0,29.31,MORTGAGE,A
24000.0, 36 months,9.17,75000.0,10.11,MORTGAGE,B
24000.0, 36 months,9.17,62000.0,11.63,RENT,B
17625.0, 36 months,17.57,42000.0,18.86,RENT,D
7800.0, 36 months,7.91,44013.0,14.97,MORTGAGE,A
12600.0, 36 months,13.67,94000.0,25.04,MORTGAGE,C
15000.0, 36 months,6.99,152800.0,10.34,MORTGAGE,A
15200.0, 60 months,13.99,69998.0,14.52,OWN,C
7500.0, 36 months,11.99,111000.0,14.09,RENT,C
20000.0, 36 months,5.32,130000.0,8.35,MORTGAGE,A
12000.0, 60 months,10.64,58000.0,19.1,MORTGAGE,B
3000.0, 36 months,17.27,40800.0,28.53,RENT,D
18000.0, 36 months,7.26,77000.0,10.99,RENT,A
3200.0, 36 months,16.99,33000.0,30.76,MORTGAGE,D
3000.0, 36 months,7.49,86000.0,1.94,MORTGAGE,A
12000.0, 36 months,13.67,70000.0,24.86,RENT,C
12000.0, 60 months,19.89,74000.0,18.59,MORTGAGE,E
20000.0, 36 months,16.59,75000.0,30.1,MORTGAGE,D
3000.0, 36 months,12.88,45000.0,9.47,RENT,C
28000.0, 36 months,5.32,90000.0,26.04,MORTGAGE,A
15000.0, 36 months,9.8,60000.0,14.56,RENT,B
4000.0, 36 months,15.77,48000.0,31.58,RENT,D
15000.0, 36 months,8.49,140000.0,21.42,MORTGAGE,B
24000.0, 36 months,13.18,80000.0,26.88,RENT,C
7000.0, 36 months,8.38,75000.0,13.0,RENT,B
24000.0, 36 months,6.99,265000.0,32.28,MORTGAGE,A
15600.0, 60 months,14.48,46500.0,34.79,RENT,C
16000.0, 36 months,12.59,160000.0,21.37,RENT,C
24000.0, 36 months,13.44,89000.0,24.2,MORTGAGE,C
20000.0, 60 months,11.99,63000.0,7.04,RENT,C
16000.0, 60 months,17.27,60000.0,31.84,MORTGAGE,D
28000.0, 36 months,7.26,175000.0,10.04,RENT,A
10000.0, 36 months,11.99,25000.0,17.41,RENT,C
5000.0, 36 months,17.57,20000.0,34.09,OWN,D
12000.0, 36 months,11.99,75000.0,10.59,RENT,C
6000.0, 36 months,10.78,54000.0,31.56,OWN,B
3000.0, 36 months,10.78,80000.0,20.72,MORTGAGE,B
5025.0, 36 months,14.85,47000.0,14.86,MORTGAGE,C
28000.0, 60 months,8.49,75000.0,24.83,MORTGAGE,B
2400.0, 36 months,12.88,70000.0,9.69,RENT,C
18650.0, 36 months,17.27,37300.0,16.12,MORTGAGE,D
8000.0, 36 months,6.49,41000.0,8.17,MORTGAGE,A
35000.0, 60 months,13.18,105000.0,24.68,MORTGAGE,C
24000.0, 36 months,11.22,135000.0,4.23,RENT,B
10000.0, 36 months,5.32,120000.0,15.5,MORTGAGE,A
6375.0, 36 months,20.99,38000.0,32.22,RENT,E
8000.0, 36 months,8.38,131000.0,14.06,RENT,B
6500.0, 36 months,10.78,22000.0,33.99,OWN,B
16000.0, 60 months,18.2,120000.0,10.57,OWN,E
15000.0, 36 months,16.55,58000.0,23.13,MORTGAGE,D
27500.0, 36 months,18.99,55000.0,22.58,RENT,E
2000.0, 36 months,14.85,72000.0,18.66,RENT,C
14000.0, 60 months,19.48,40280.0,24.88,RENT,E
10000.0, 36 months,13.99,52500.0,16.07,RENT,C
15000.0, 36 months,8.49,50000.0,29.84,MORTGAGE,B
17600.0, 36 months,13.18,40000.0,17.82,OWN,C
14000.0, 36 months,6.99,51914.0,22.56,MORTGAGE,A
28000.0, 36 months,5.32,200000.0,13.82,MORTGAGE,A
20000.0, 36 months,11.99,50000.0,9.44,RENT,C
13050.0, 60 months,26.06,43500.0,22.79,MORTGAGE,F
12000.0, 36 months,7.91,71000.0,24.86,MORTGAGE,A
20000.0, 36 months,9.8,78000.0,16.74,MORTGAGE,B
10000.0, 36 months,11.22,38000.0,16.66,OWN,B
22925.0, 60 months,18.2,65000.0,31.89,RENT,E
13000.0, 36 months,11.99,65000.0,14.77,RENT,C
10000.0, 36 months,9.17,40000.0,19.62,OWN,B
1500.0, 36 months,17.27,45000.0,20.4,RENT,D
15000.0, 36 months,9.8,85000.0,16.81,MORTGAGE,B
18900.0, 36 months,13.44,43000.0,23.36,RENT,C
14000.0, 36 months,10.64,86000.0,20.82,RENT,B
14250.0, 36 months,15.77,31000.0,22.45,MORTGAGE,D
29875.0, 60 months,23.13,76000.0,30.45,MORTGAGE,F
24925.0, 36 months,11.48,70000.0,21.16,MORTGAGE,B
7900.0, 36 months,12.88,18000.0,15.2,OWN,C
5000.0, 36 months,7.49,29520.0,32.07,MORTGAGE,A
15200.0, 36 months,9.17,136000.0,9.35,RENT,B
32000.0, 36 months,18.99,80250.0,23.66,RENT,E
17500.0, 36 months,12.88,95700.0,10.09,OWN,C
20000.0, 36 months,15.77,60000.0,13.24,MORTGAGE,D
8425.0, 36 months,9.8,115000.0,2.78,OWN,B
7000.0, 36 months,9.17,109000.0,33.02,MORTGAGE,B
12000.0, 36 months,7.26,36000.0,11.67,OWN,A
1500.0, 36 months,9.8,93000.0,33.4,OWN,B
27000.0, 60 months,24.24,120000.0,20.52,MORTGAGE,F
10000.0, 36 months,6.99,220000.0,4.76,RENT,A
10000.0, 60 months,12.59,43000.0,15.85,MORTGAGE,C
7200.0, 36 months,9.17,65000.0,14.03,RENT,B
9000.0, 36 months,9.76,55120.0,8.45,RENT,B
2950.0, 36 months,13.99,70000.0,20.47,RENT,C
17000.0, 36 months,13.44,45000.0,25.92,OWN,C
4000.0, 36 months,9.17,60000.0,8.92,RENT,B
10000.0, 36 months,8.49,35000.0,22.67,RENT,B
20000.0, 36 months,11.48,50000.0,14.57,RENT,B
12000.0, 36 months,9.17,105000.0,7.39,RENT,B
35000.0, 36 months,13.67,145000.0,32.14,RENT,C
24300.0, 60 months,21.48,70000.0,34.47,OWN,E
10000.0, 36 months,12.59,30000.0,25.48,RENT,C
8000.0, 36 months,7.89,40000.0,15.36,RENT,A
9000.0, 36 months,7.91,31980.0,6.72,OWN,A
30000.0, 36 months,15.77,175000.0,18.5,MORTGAGE,D
3000.0, 36 months,9.17,32500.0,14.19,RENT,B
7500.0, 36 months,8.49,42500.0,9.74,RENT,B
2700.0, 36 months,11.99,52000.0,9.58,RENT,C
17000.0, 36 months,9.17,80470.0,22.23,MORTGAGE,B
19200.0, 36 months,6.49,105000.0,13.82,MORTGAGE,A
35000.0, 36 months,7.91,125000.0,14.04,MORTGAGE,A
28000.0, 36 months,5.32,350000.0,16.82,MORTGAGE,A
35000.0, 60 months,19.48,70000.0,31.27,RENT,E
10000.0, 36 months,13.44,80000.0,29.28,RENT,C
9000.0, 36 months,5.32,33000.0,22.64,MORTGAGE,A
14000.0, 36 months,9.8,130000.0,11.99,MORTGAGE,B
10000.0, 36 months,9.17,45000.0,3.84,MORTGAGE,B
4000.0, 36 months,11.48,54704.0,27.34,MORTGAGE,B
8000.0, 36 months,16.55,60000.0,12.24,RENT,D
16000.0, 36 months,9.17,60000.0,31.06,OWN,B
16000.0, 60 months,19.89,90000.0,24.9,RENT,E
10000.0, 60 months,12.59,30000.0,19.4,RENT,C
20000.0, 36 months,9.17,125000.0,14.22,MORTGAGE,B
35000.0, 36 months,10.64,100000.0,25.32,MORTGAGE,B
12000.0, 60 months,11.99,70000.0,19.0,RENT,C
10000.0, 36 months,9.76,51000.0,37.6,MORTGAGE,B
20000.0, 36 months,8.49,50000.0,26.81,OWN,B
10000.0, 36 months,11.48,52000.0,15.46,MORTGAGE,B
18000.0, 60 months,11.48,52000.0,26.26,MORTGAGE,B
10000.0, 36 months,9.8,90000.0,3.83,OWN,B
29900.0, 60 months,26.06,65000.0,14.12,RENT,F
28000.0, 60 months,14.48,75000.0,33.95,OWN,C
14000.0, 36 months,13.18,62434.0,18.22,RENT,C
25000.0, 36 months,11.99,90000.0,18.11,MORTGAGE,C
14400.0, 36 months,7.26,68000.0,21.0,MORTGAGE,A
18000.0, 60 months,18.49,145000.0,15.54,RENT,D
16525.0, 60 months,16.59,42000.0,33.66,RENT,D
6500.0, 36 months,9.8,59500.0,15.07,RENT,B
8000.0, 36 months,14.85,38000.0,29.12,MORTGAGE,C
5925.0, 36 months,13.44,50000.0,35.8,OWN,C
7525.0, 36 months,11.22,49700.0,27.94,MORTGAGE,B
5000.0, 36 months,5.32,83000.0,24.73,RENT,A
7500.0, 36 months,14.48,130000.0,18.81,MORTGAGE,C
12000.0, 36 months,7.91,98000.0,16.73,MORTGAGE,A
15000.0, 36 months,12.88,82000.0,24.5,OWN,C
15000.0, 36 months,10.78,65000.0,16.31,RENT,B
2000.0, 36 months,11.99,180000.0,12.66,MORTGAGE,C
21600.0, 36 months,6.99,120000.0,15.84,MORTGAGE,A
10000.0, 36 months,7.91,52000.0,27.65,RENT,A
7200.0, 36 months,6.89,36500.0,33.21,MORTGAGE,A
24000.0, 36 months,6.49,51000.0,21.67,OWN,A
18250.0, 36 months,11.48,39696.0,24.55,MORTGAGE,B
20000.0, 36 months,6.49,121900.0,19.65,RENT,A
9000.0, 36 months,5.32,48000.0,18.55,MORTGAGE,A
7000.0, 36 months,6.99,65000.0,27.0,MORTGAGE,A
12000.0, 36 months,6.49,61500.0,22.81,MORTGAGE,A
3000.0, 36 months,9.17,31200.0,18.77,RENT,B
9575.0, 36 months,7.89,52000.0,31.5,RENT,A
24000.0, 36 months,8.49,80000.0,11.8,MORTGAGE,B
17700.0, 36 months,14.48,94600.0,13.37,RENT,C
30000.0, 36 months,7.91,110000.0,20.18,OWN,A
35000.0, 60 months,15.77,300000.0,7.53,MORTGAGE,D
8400.0, 36 months,12.88,130000.0,10.51,OWN,C
15000.0, 36 months,10.78,35000.0,15.23,RENT,B
6000.0, 36 months,9.17,44359.0,5.57,RENT,B
8800.0, 36 months,17.57,20000.0,36.79,RENT,D
17000.0, 60 months,15.77,39500.0,32.42,MORTGAGE,D
8000.0, 36 months,6.24,48000.0,19.85,RENT,A
16000.0, 36 months,9.17,60000.0,24.76,MORTGAGE,B
17500.0, 60 months,14.85,93288.0,23.9,RENT,C
21000.0, 36 months,8.49,100000.0,17.69,MORTGAGE,B
9600.0, 36 months,13.67,38500.0,22.26,RENT,C
20000.0, 36 months,11.99,78000.0,27.1,MORTGAGE,C
1000.0, 36 months,13.44,50000.0,3.07,RENT,C
28000.0, 36 months,6.89,87000.0,22.55,MORTGAGE,A
25000.0, 60 months,15.77,60000.0,20.92,RENT,D
15000.0, 36 months,9.76,60000.0,20.8,MORTGAGE,B
18400.0, 36 months,15.77,75000.0,22.93,MORTGAGE,D
17000.0, 36 months,7.91,110000.0,5.0,MORTGAGE,A
12950.0, 36 months,11.22,36000.0,9.67,OWN,B
2800.0, 36 months,16.59,29000.0,30.92,RENT,D
9000.0, 36 months,11.99,50000.0,15.24,MORTGAGE,C
15000.0, 60 months,18.49,70000.0,22.54,MORTGAGE,E
24000.0, 36 months,9.8,100000.0,25.55,RENT,B
5000.0, 36 months,10.78,39756.0,34.19,RENT,B
20000.0, 60 months,13.44,58000.0,22.55,MORTGAGE,C
2650.0, 36 months,12.88,23000.0,28.79,RENT,C
35000.0, 36 months,19.48,120000.0,18.99,MORTGAGE,E
11200.0, 60 months,12.88,52000.0,15.81,MORTGAGE,C
35000.0, 36 months,9.76,115000.0,11.41,RENT,B
5000.0, 36 months,9.8,47000.0,16.47,MORTGAGE,B
1975.0, 36 months,13.99,19084.0,26.35,RENT,C
8000.0, 36 months,14.85,40000.0,20.85,OWN,C
30000.0, 60 months,13.44,130000.0,19.36,RENT,C
12000.0, 36 months,9.17,175000.0,11.46,RENT,B
15500.0, 36 months,9.17,80000.0,5.94,RENT,B
5600.0, 36 months,8.38,44000.0,20.92,OWN,B
28000.0, 36 months,6.24,150000.0,19.66,RENT,A
33000.0, 36 months,12.59,88500.0,29.63,MORTGAGE,C
21000.0, 60 months,12.88,86500.0,23.36,OWN,C
32000.0, 36 months,11.48,107000.0,19.13,MORTGAGE,B
20000.0, 36 months,6.89,141000.0,2.34,MORTGAGE,A
2000.0, 36 months,13.99,26700.0,34.02,MORTGAGE,C
6000.0, 36 months,11.99,95000.0,4.51,RENT,C
15000.0, 60 months,11.99,103000.0,32.33,MORTGAGE,C
24000.0, 36 months,6.49,157000.0,21.67,RENT,A
21000.0, 60 months,19.48,133308.0,24.17,MORTGAGE,E
12000.0, 36 months,13.99,50000.0,20.98,RENT,C
25500.0, 36 months,11.99,72000.0,16.37,RENT,C
12000.0, 36 months,7.89,52000.0,20.03,MORTGAGE,A
17000.0, 36 months,11.99,60000.0,28.76,MORTGAGE,C
35000.0, 60 months,20.5,107000.0,29.89,RENT,E
16150.0, 60 months,13.67,60000.0,24.46,RENT,C
3600.0, 36 months,11.99,100000.0,6.73,MORTGAGE,C
16000.0, 36 months,8.49,115000.0,13.16,RENT,B
7200.0, 36 months,8.38,29580.0,10.47,OWN,B
4000.0, 36 months,7.91,70000.0,22.4,MORTGAGE,A
10000.0, 36 months,6.49,80000.0,22.17,MORTGAGE,A
20000.0, 36 months,11.48,185000.0,25.7,RENT,B
14000.0, 60 months,16.59,57000.0,26.97,MORTGAGE,D
20000.0, 36 months,6.89,136500.0,34.55,OWN,A
25000.0, 36 months,7.26,80000.0,19.44,MORTGAGE,A
4175.0, 36 months,24.24,20000.0,15.19,OWN,F
24000.0, 60 months,14.85,80000.0,24.3,MORTGAGE,C
15000.0, 60 months,14.85,50000.0,1.61,OWN,C
21000.0, 60 months,15.41,80100.0,35.49,RENT,D
16000.0, 36 months,7.26,64000.0,14.72,MORTGAGE,A
10000.0, 36 months,13.44,83000.0,15.17,MORTGAGE,C
20000.0, 60 months,16.59,100000.0,20.0,MORTGAGE,D
18000.0, 36 months,5.32,104000.0,21.74,MORTGAGE,A
7725.0, 36 months,11.22,62000.0,17.85,MORTGAGE,B
5000.0, 36 months,16.55,67000.0,10.84,MORTGAGE,D
2400.0, 36 months,7.91,85000.0,28.35,MORTGAGE,A
16000.0, 36 months,5.32,75000.0,13.23,MORTGAGE,A
3500.0, 36 months,11.22,36000.0,29.96,RENT,B
35000.0, 60 months,12.59,190000.0,34.0,RENT,C
9000.0, 36 months,9.8,43000.0,11.61,RENT,B
18000.0, 36 months,9.17,52000.0,25.36,RENT,B
35000.0, 36 months,9.17,105000.0,31.5,MORTGAGE,B
5000.0, 36 months,10.64,27040.0,28.35,OWN,B
15000.0, 36 months,7.49,56000.0,32.77,RENT,A
7000.0, 36 months,9.8,60000.0,18.0,RENT,B
6000.0, 36 months,15.41,36000.0,9.23,RENT,D
12000.0, 36 months,6.99,130000.0,19.33,MORTGAGE,A
15000.0, 60 months,10.78,88000.0,20.07,MORTGAGE,B
9000.0, 36 months,8.49,163000.0,11.7,RENT,B
3600.0, 36 months,13.99,41000.0,24.3,MORTGAGE,C
12000.0, 36 months,8.38,191000.0,18.51,MORTGAGE,B
2400.0, 36 months,20.99,47000.0,22.52,MORTGAGE,E
18000.0, 36 months,13.44,108000.0,16.26,RENT,C
5775.0, 36 months,18.99,40000.0,20.34,MORTGAGE,E
15000.0, 36 months,11.99,65350.0,21.63,MORTGAGE,C
35000.0, 36 months,14.85,100000.0,26.47,MORTGAGE,C
1600.0, 36 months,16.55,53000.0,31.42,RENT,D
15000.0, 36 months,11.48,70000.0,31.08,RENT,B
35000.0, 36 months,10.78,134000.0,23.09,MORTGAGE,B
28000.0, 60 months,13.18,130000.0,18.12,MORTGAGE,C
8000.0, 36 months,11.99,60000.0,23.78,MORTGAGE,C
20000.0, 60 months,16.59,100000.0,12.38,MORTGAGE,D
28000.0, 36 months,5.32,265000.0,9.49,MORTGAGE,A
2400.0, 36 months,17.27,30296.0,19.87,RENT,D
15000.0, 36 months,13.44,42000.0,28.2,RENT,C
20000.0, 36 months,6.99,130000.0,25.03,MORTGAGE,A
5000.0, 36 months,19.48,24000.0,13.2,OWN,E
9600.0, 36 months,10.64,70000.0,17.03,RENT,B
28000.0, 60 months,16.59,146000.0,24.09,MORTGAGE,D
27000.0, 60 months,19.89,125000.0,14.88,MORTGAGE,E
12000.0, 36 months,9.17,45000.0,6.02,RENT,B
6000.0, 36 months,10.64,55000.0,33.25,RENT,B
11200.0, 36 months,9.8,69500.0,19.6,OWN,B
5000.0, 36 months,7.89,47840.0,27.37,RENT,A
8000.0, 36 months,10.78,30000.0,26.71,OWN,B
11175.0, 36 months,17.97,25400.0,21.91,RENT,D
6000.0, 36 months,8.49,100000.0,29.96,MORTGAGE,B
20000.0, 60 months,15.77,60000.0,9.02,OWN,D
13200.0, 60 months,12.88,100000.0,23.39,MORTGAGE,C
16825.0, 36 months,13.44,60000.0,28.41,RENT,C
6000.0, 36 months,11.48,270000.0,11.14,OWN,B
6025.0, 36 months,11.99,70000.0,11.04,RENT,C
14400.0, 60 months,18.2,40000.0,24.69,RENT,E
15400.0, 36 months,16.55,35000.0,25.0,RENT,D
16000.0, 36 months,10.64,200000.0,28.26,OWN,B
7200.0, 36 months,11.99,52000.0,13.71,RENT,C
10000.0, 36 months,8.49,68000.0,25.27,OWN,B
4950.0, 36 months,14.85,105800.0,33.29,MORTGAGE,C
8000.0, 36 months,14.85,53040.0,20.54,RENT,C
9600.0, 36 months,8.49,75000.0,8.62,MORTGAGE,B
10000.0, 36 months,5.32,43000.0,6.03,RENT,A
8200.0, 36 months,9.76,93400.0,25.08,RENT,B
5050.0, 36 months,7.89,12000.0,19.1,RENT,A
20000.0, 36 months,12.88,65000.0,16.49,RENT,C
24000.0, 60 months,11.22,85000.0,18.11,OWN,B
15000.0, 36 months,6.49,74000.0,15.87,RENT,A
16200.0, 60 months,19.99,45000.0,31.73,OWN,E
15000.0, 36 months,10.64,80000.0,16.07,OWN,B
6000.0, 36 months,7.49,74000.0,18.81,MORTGAGE,A
20000.0, 60 months,12.59,105000.0,14.12,MORTGAGE,C
32000.0, 36 months,12.88,110000.0,13.84,MORTGAGE,C
10525.0, 36 months,15.41,34300.0,35.24,MORTGAGE,D
30000.0, 36 months,16.59,124000.0,26.26,RENT,D
14000.0, 36 months,11.99,90000.0,24.15,MORTGAGE,C
20000.0, 36 months,10.78,150000.0,25.02,MORTGAGE,B
15750.0, 36 months,16.59,50000.0,21.96,RENT,D
20000.0, 36 months,7.49,100000.0,12.18,MORTGAGE,A
26400.0, 36 months,11.99,60000.0,8.55,RENT,C
5000.0, 36 months,11.22,28000.0,7.04,RENT,B
35000.0, 60 months,20.5,240000.0,15.26,MORTGAGE,E
10375.0, 60 months,19.89,100000.0,8.89,OWN,E
30000.0, 60 months,18.49,73000.0,17.01,MORTGAGE,E
16700.0, 36 months,8.49,42000.0,19.66,MORTGAGE,B
8000.0, 36 months,9.8,37000.0,39.09,MORTGAGE,B
28000.0, 36 months,5.32,105000.0,17.62,MORTGAGE,A
35000.0, 60 months,19.48,80500.0,18.93,MORTGAGE,E
20000.0, 60 months,13.99,60000.0,23.24,OWN,C
13200.0, 36 months,9.76,50891.0,13.07,MORTGAGE,B
30000.0, 60 months,9.17,400000.0,8.54,RENT,B
3000.0, 36 months,19.89,48000.0,35.33,MORTGAGE,E
8400.0, 36 months,12.59,96500.0,15.11,MORTGAGE,C
10000.0, 36 months,6.99,39000.0,16.25,OWN,A
6000.0, 36 months,9.17,65000.0,10.43,MORTGAGE,B
16000.0, 60 months,11.99,81000.0,16.36,MORTGAGE,C
16000.0, 36 months,9.8,80000.0,4.38,MORTGAGE,B
12000.0, 36 months,5.32,80000.0,17.79,MORTGAGE,A
17000.0, 36 months,13.99,90000.0,18.36,MORTGAGE,C
12600.0, 36 months,11.99,35000.0,32.51,RENT,C
10000.0, 60 months,17.27,110000.0,16.43,RENT,D
16000.0, 36 months,6.89,79000.0,32.09,MORTGAGE,A
4800.0, 36 months,13.44,31200.0,25.5,MORTGAGE,C
7500.0, 36 months,9.17,30000.0,21.48,MORTGAGE,B
3600.0, 36 months,14.85,41200.0,34.66,OWN,C
12225.0, 36 months,16.59,94000.0,10.62,MORTGAGE,D
7000.0, 36 months,8.38,50000.0,7.35,RENT,B
14225.0, 60 months,17.97,35600.0,24.24,OWN,D
5000.0, 36 months,6.99,61000.0,30.53,MORTGAGE,A
18000.0, 60 months,17.57,45000.0,22.0,RENT,D
